,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
1066,000001.SH,20200522,2813.7654,2863.0462,2863.0462,2808.0177,209063712,245229603.7,0.57,1.42,11.89,12.69,1.25,-1.88706022,-2.172872631,-1.628099447,-1.341776462,95.50544616,-2.236680479,-3947990.399,21,-16.31647766,259536947.4,0.756718404,-562733097.4,20868475,82.10887129,86.27893088,1.422,0.150609289,-4.170059588,6.2248E+11,7.979924252,0.129422279,0.520314207,-2.25756476,16.89130757,-0.085611497,2.187068038,1,1373.4902,-0.0178,2955.45,0.24,13113.34,-2.45,-3325.51,4413.64,2020/5/22
1067,000001.SH,20200525,2817.9697,2816.241,2821.4978,2802.4653,172885557,202115352.6,0.46,1.15,11.9,12.71,1.25,-1.345221038,-1.764287741,-1.436298262,-1.081594589,86.11947092,-1.864985803,258323.8629,24,-23.75060542,252076474.4,0.728060672,-436015236.9,23149351.51,74.10086506,74.13260217,1.344,0.168650994,-0.031737107,6.16092E+11,7.122981145,0.189064047,1.228949579,0.068935025,16.65407389,-0.055715648,2.322690584,1,1386.371,0.0094,2955.45,0.24,13164.86,0.39,2145.31,2721.33,2020/5/25
1068,000001.SH,20200526,2846.5473,2827.8967,2848.3371,2825.901,174562369,207427833.7,0.46,1.16,12.01,12.82,1.26,0.019624814,-0.612116191,-0.450754919,0.004275011,88.55237213,-1.68536427,1770272.248,33,-23.03995588,238466180.7,0.722718482,-314505895.2,23472914.16,81.21177251,86.02886949,1.308,0.171939402,-4.817096974,6.05473E+11,7.37969975,-0.000551583,0.9257649,0.868507041,16.72842553,-0.067825583,2.277477533,1,1385.8141,-0.0004,2991.77,1.23,13273.79,0.83,3885.48,4210.67,2020/5/26
1069,000001.SH,20200527,2836.8036,2847.3198,2848.9965,2831.9281,198149343,227934395.7,0.54,1.34,11.98,12.79,1.26,0.00710921,-0.740060845,-0.840535661,-0.247783621,102.0662643,-2.003535993,-678263.0148,31,-11.98072934,233742279.5,0.72033504,-450463566.9,22982248.59,73.09212699,83.53917201,1.29,0.167692544,-10.44704502,6.00449E+11,6.870111696,-0.019151365,1.420457154,-0.530533127,16.75928253,-0.053019429,2.256433478,1,1383.7793,-0.0015,3036.13,1.48,13218.57,-0.42,1288.47,558.75,2020/5/27
1070,000001.SH,20200528,2846.2217,2838.2072,2861.9241,2820.1455,207546019,239234260.6,0.56,1.39,12.02,12.84,1.26,0.492897983,-0.326398614,-0.56472861,0.103385448,102.9202924,-1.567830391,689046.3483,35,5.308948411,228751897.3,0.731320755,-278584593.6,22988116.38,71.9837905,75.9829618,1.292,0.167861942,-3.9991713,6.00379E+11,6.914761866,-0.054297315,1.36018781,0.376191504,16.23870671,-0.093728762,2.5466668,1,1386.1019,0.0017,3029.73,-0.21,13294.95,0.58,2818.29,-1549.69,2020/5/28
1071,000001.SH,20200529,2852.3512,2835.584,2855.3756,2829.6271,206792804,233798996.6,0.55,1.36,12.02,12.83,1.26,0.435654676,-0.055369236,-0.424211845,0.388742853,123.7995196,-1.576864025,445340.0422,37,11.74286187,225956740.5,0.733034266,25977271.93,20510781.91,73.83612699,72.79331727,1.28,0.150143791,1.042809724,5.94052E+11,7.024022485,-0.232992151,1.273315111,0.796871861,14.98413637,-0.218877427,3.009455891,1,1399.5399,0.0097,3044.31,0.48,13266.12,-0.22,5107.17,1141.56,2020/5/29
1072,000001.SH,20200601,2915.4311,2871.9641,2917.1508,2871.9641,260196050,307416215.1,0.7,1.75,12.27,13.1,1.29,1.957009544,2.011886039,1.612981879,2.655492153,135.2467944,1.570854513,5754249.622,53,31.56084876,236321175.7,0.810654314,463497978.7,23599502.87,91.39268878,105.3643817,1.4,0.168444118,-13.97169289,6.0329E+11,8.130946276,-0.019397141,0.835401806,1.90878502,15.43133713,-0.254835386,2.755059318,0,1414.3096,0.0106,3055.73,0.38,13610.07,2.59,10485.64,1750.5,2020/6/1
1073,000001.SH,20200602,2921.398,2916.3168,2926.3588,2909.1277,256108049,294402745.9,0.7,1.74,12.31,13.14,1.29,1.633600343,2.139106713,1.712266104,2.920113796,129.1411541,1.845566053,524166.4321,54,35.51866926,251702407.9,0.884308769,523317510.4,24747567.82,86.09607497,107.2564603,1.516,0.175123265,-21.16038533,6.06163E+11,7.573841121,0.063358315,1.364045442,0.21634649,15.22305158,-0.233154701,2.891642564,0,1419.1222,0.0034,3080.82,0.82,13699.33,0.66,1928.68,446.28,2020/6/2
1074,000001.SH,20200603,2923.3711,2930.3906,2942.7597,2922.6612,255663980,300447817,0.7,1.74,12.32,13.16,1.3,1.093332048,2.066659761,1.700884264,3.079386848,135.9898662,1.667705588,172674.3836,55,13.1142023,267205738.5,0.944006309,288916033.3,25258718.95,89.92727962,113.4233635,1.596,0.176917316,-23.49608385,6.07916E+11,5.778863346,-0.23009328,2.210182583,-0.380783306,14.93422879,-0.193863281,3.080705172,1,1434.2983,0.0107,3122.87,1.36,13709.7,0.08,4414.2,1131.7,2020/6/3
1075,000001.SH,20200604,2919.2506,2931.8376,2932.9677,2910.7516,226605873,254345984.5,0.61,1.53,12.3,13.14,1.29,0.443516916,1.740474648,1.473294254,3.003866586,116.5069543,0.71326748,-319401.6318,54,14.89864602,271607670,0.970517928,282611671.9,25254517.1,92.87554027,125.4824714,1.624,0.175885728,-32.60693113,6.08481E+11,5.872155636,-0.171509628,2.01814245,-0.664559458,14.96791395,-0.18198468,3.049936991,1,1417.9363,-0.0114,3112.35,-0.34,13712.06,0.02,2883.47,639.59,2020/6/4
1076,000001.SH,20200605,2930.7993,2923.1891,2930.7993,2909.1181,217360673,253141142.5,0.59,1.48,12.35,13.19,1.3,0.299422664,1.728035122,1.811990369,3.418951985,104.5175787,1.631961824,859889.5909,57,3.249424514,273925483.6,0.999393572,319092153.6,25035843.7,88.44354763,119.9930691,1.648,0.173645131,-31.54952151,6.07527E+11,5.771897683,-0.148698405,2.183337969,0.378360443,14.48494606,-0.228059839,3.418823091,0,1429.4866,0.0081,3193.93,2.62,13768.23,0.41,4339.46,-486.31,2020/6/5
1077,000001.SH,20200608,2937.7712,2941.9816,2950.0656,2934.2103,231124360,274611815.6,0.63,1.56,12.39,13.23,1.3,0.384523856,1.547762702,1.978073801,3.700946314,109.4973598,2.435472743,549807.667,58,13.55674628,280727620.1,0.988538682,123055032.7,25251498.32,104.5610887,151.4320638,1.61,0.174726101,-46.87097514,6.08879E+11,5.755159726,-0.171304097,2.221763843,-0.234574327,12.92089358,-0.452224522,4.072988118,0,1446.0983,0.0116,3232.39,1.2,13872.88,0.76,614.24,487.21,2020/6/8
1078,000001.SH,20200609,2956.1116,2939.5351,2957.1186,2932.9385,209048585,251414696.2,0.57,1.42,12.46,13.31,1.31,0.772154184,1.796196323,2.499873904,4.355964096,122.3507974,5.058922112,1305082.802,60,-0.007235593,271394033.6,0.959751681,16073244.02,25042476.2,98.98982591,153.0530557,1.546,0.17355342,-54.06322975,6.11182E+11,6.004180786,-0.28144851,1.853994999,0.821317884,12.72231042,-0.523646688,4.33298287,-1,1440.6818,-0.0037,3207.18,-0.78,13935.02,0.45,4628.5,717.7,2020/6/9
1079,000001.SH,20200610,2943.7525,2951.2784,2951.3298,2934.8428,207925969,243968496.5,0.56,1.39,12.4,13.24,1.3,0.21158746,0.998634884,1.99052367,3.907275818,118.4743662,4.46359661,-869310.1585,59,20.26798109,262988325.4,0.923847277,-154362248,24271874.87,85.17818334,121.1193155,1.476,0.169211795,-35.94113214,6.15079E+11,5.814802362,-0.134005829,2.111690548,-0.403068788,12.69556099,-0.533270649,4.370640023,-1,1433.4431,-0.005,3190.14,-0.53,13879.69,-0.4,422.41,990.75,2020/6/10
1080,000001.SH,20200611,2920.8968,2939.7914,2952.651,2912.1932,233722947,289023256.1,0.63,1.58,12.3,13.14,1.29,-0.577612402,-0.041632198,1.110106169,3.080228574,116.8021987,2.611918657,-1814657.163,55,33.89079693,261084231.9,0.940109658,-174223625.8,24426992.47,70.23651015,116.8572124,1.486,0.170476113,-46.62070229,6.20857E+11,5.864396154,-0.127995725,2.029500818,-0.988373385,10.81718421,-1.076123651,4.815316448,-1,1426.9989,-0.0045,3002.1,-5.89,13670,-1.51,145.18,443.55,2020/6/11
1081,000001.SH,20200612,2919.7408,2876.8029,2930.255,2872.6165,236008642,274321726.2,0.64,1.6,12.3,13.14,1.3,-0.542086256,-0.311094554,0.980460327,2.96041104,99.32307974,2.923614451,-93404.87146,53,19.1064469,264413522.2,0.964342735,129979755.7,24087085.08,84.38738782,106.4277498,1.51,0.168788251,-22.04036199,6.27895E+11,7.316800383,0.012822292,1.251553739,1.984346254,8.079672021,0.064851182,1.271948493,-1,1416.363,-0.0075,3041.31,1.31,13713.03,0.31,-895.01,1776.14,2020/6/12
1082,000001.SH,20200615,2890.0306,2908.2767,2922.5364,2890.0306,243205046,293361556.8,0.66,1.64,12.17,13,1.28,-1.232896359,-1.239842057,-0.072330961,1.846646994,100.8219559,1.539194926,-2474764.389,46,17.18126282,271116924.6,0.980089917,-82830270.98,24723725.49,79.46543788,87.90196734,1.526,0.172565777,-8.436529462,6.30671E+11,7.602011544,0.133933032,0.95412861,-0.847668454,8.089106714,0.065388118,1.26358244,1,1397.2736,-0.0135,3066.59,0.83,13472.26,-1.76,-4070.18,2248.67,2020/6/15
1083,000001.SH,20200616,2931.7493,2912.8251,2931.7791,2909.1341,223313065,270948558.5,0.59,1.47,12.34,13.18,1.3,0.359960893,0.150372314,1.312059649,3.193807663,101.2394323,2.783601823,3223609.731,57,7.988798779,270506381.7,0.992782506,165165663.3,24261365.27,83.95590214,102.2217052,1.536,0.169838158,-18.26580306,6.34721E+11,7.885529052,0.028580816,0.655094685,0.82748712,6.911617138,0.478398722,0.667976714,1,1426.588,0.021,3124.74,1.9,13661.85,1.41,3970.39,2025.49,2020/6/16
1084,000001.SH,20200617,2935.873,2932.6708,2936.6162,2919.0353,234654391,278007110.7,0.64,1.59,12.38,13.22,1.3,0.555369822,0.2484271,1.3632523,3.197447666,110.6568581,0.701162171,330056.9773,58,-9.816313122,274938450.8,1.024707412,64594003.73,24408410.85,86.3585866,106.0855268,1.576,0.171294606,-19.72694021,6.38727E+11,7.726617054,-0.077273205,0.822224031,0.128909891,6.7932722,0.454708547,0.747354152,1,1425.9603,-0.0004,3113.49,-0.36,13651.54,-0.08,-2721.42,2421.44,2020/6/17
1085,000001.SH,20200618,2939.3151,2929.8799,2942.8983,2920.1054,258691377,289367727.8,0.7,1.76,12.39,13.23,1.31,0.546406863,0.297245207,1.357178685,3.201330756,119.1126072,0.613305684,303297.0393,58,1.008686767,282504989.4,1.048341643,266593161.1,25497306.38,84.65362003,105.6623218,1.612,0.179949554,-21.00870172,6.47383E+11,7.231275576,-0.246338685,1.360708372,0.421528777,6.726873647,0.478252924,0.833067249,1,1428.5033,0.0018,3115.34,0.06,13731.43,0.59,4956.57,2381.2,2020/6/18
1086,000001.SH,20200619,2967.6341,2938.7887,2973.3164,2935.8239,264313961,319089106.6,0.72,1.8,12.51,13.36,1.31,1.183587518,1.136446241,2.062942611,4.008494995,172.2369166,1.514108147,2546548.025,60,3.383339726,287515964.4,1.073889491,579100230.6,26850080.39,97.9093821,129.02369,1.652,0.190425424,-31.11430786,6.56741E+11,5.109981119,0.552456087,-0.150838301,1.559439389,6.771894021,0.408873583,0.727539926,0,1442.1127,0.0095,3097.74,-0.56,13912.55,1.32,18233.36,2123.24,2020/6/19
1087,000001.SH,20200622,2965.2717,2966.9008,2983.4382,2959.035,267883834,346028748.4,0.72,1.8,12.52,13.37,1.32,0.586948578,0.961313893,1.724027226,3.778493245,214.6707818,1.57646966,-213250.2688,60,18.21575075,299467134.8,1.094928479,385401893.5,25339417.97,104.3496294,128.9678867,1.684,0.178605711,-24.61825725,6.72118E+11,5.149038772,0.572273679,-0.172932967,-0.105975149,6.694437256,0.461287221,0.841929932,0,1431.8846,-0.0071,3117.86,0.65,13841.46,-0.51,2182.37,777.33,2020/6/22
